"CodeStateID","Code"
313,"def createNumberBlock(n):
    string1 = ''
    for row in range(1,n+1):
        for col in range(row,n*row+1):
            string1 += str(col)
    return string1"
314,"import math

def findRoot(a,b,c):
    quadformnum1 = -b+math.sqrt(b**2-4*a*c)
    quadformnum2 = -b-math.sqrt(b**2-4*a*c)
    quadformden = 2*a
    root1 = quadformnum1/quadformden
    root2 = quadformnum2/quadformden
    return max(root1,root2)"
315,"def raiseToPower(x, y):
    returnx**y
"
316,"def raiseToPower(x, y):
    return x**y
"
317,"def oneToN(n):
    return range(1,6)"
318,"import math
def convertToDegrees(x):
    return degrees(x)
"
319,"import math
def convertToDegrees(x):
    return math.degrees(x)
"
320,"def oneToN(n):
"
321,"def oneToN(n):
    return range(1,6)
    
print oneToN(6)"
322,"def oneToN(n):
    return range(1,6)\"
323,"import math
def findRoot(a, b, c):
    return (-b + sqrt(b**2 - 4*a*c)/(2*a)"
324,"import math
def findRoot(a, b, c):
    return (-b + sqrt(b**2 - 4*a*c))/(2*a)"
325,"import math
def findRoot(a, b, c):
    return (-b + (b**2 - 4*a*c)**0.5)/(2*a)"
326,"def leftoverCandy(candyBars, friends):
	return candybars % friends"
327,"def howManyEggCartons(eggs):
    cartons = eggs // 12
    if (cartons > 0):
        return cartons + 1
	else:
	    return cartons"
328,"def howManyEggCartons(eggs):
    excess = eggs % 12
    if (excess > 0):
        return eggs // 12 + 1
	else:
	    return eggs // 12"
329,"def howManyEggCartons(eggs):
    excess = eggs % 12
    if (excess > 0):
        return eggs // 12 + 1
	DEDENT:
	    return eggs // 12"
330,"def howManyEggCartons(eggs):
    excess = eggs % 12
    if (excess > 0):
        return eggs // 12 + 1
	
	    return eggs // 12"
331,"def howManyEggCartons(eggs):
    excess = eggs % 12
    if(excess > 0):
        return eggs // 12 + 1
	
	    return eggs // 12"
332,"def howManyEggCartons(eggs):
    excess = eggs % 12
    if(excess > 0):
        return eggs // 12 + 1
	else
	    return eggs // 12"
333,"def howManyEggCartons(eggs):
    excess = eggs % 12
    if (excess > 0):
        return eggs // 12 + 1
	else:
	   return eggs // 12"
334,"def howManyEggCartons(eggs):
    excess = eggs % 12
    if (excess > 0):
        return eggs // 12 + 1
	else return eggs // 12"
335,"def howManyEggCartons(eggs):
    excess = eggs % 12
    if (excess > 0):
        return eggs // 12 + 1
	return eggs // 12"
336,"def howManyEggCartons(eggs):
    excess = eggs % 12
    if (excess > 0):
        return eggs // 12 + 1
    	else:
	    return eggs // 12"
337,"def howManyEggCartons(eggs):
    excess = eggs % 12
    if (excess > 0):
        return eggs // 12 + 1
    else
	    return eggs // 12"
338,"def oneToN(n):
    return range(1,n)\"
339,"def oneToN(n):
    return range(1,n+1)\"
340,"def oneToN(n):
    return int(range(1,n+1))\"
341,"def howManyEggCartons(eggs):
    excess = eggs % 12
    if (excess > 0):
        return eggs // 12 + 1
    else:
	    return eggs // 12"
342,"def kthDigit(x, k):
	return int(x * 10 / 10**k) % 10"
343,"def oneToN(n):
    for n in range(1,n+1)
    print n"
344,"def nearestBusStop(street):
	if (street % 8 <= 4):
	    return street - street % 8
	else:
	    return street + (8 - street % 8)"
345,"def overNineThousand(powerLevel):
	if (powerLevel > 9000):
	    return True
	else:
	    return False\"
346,"def hasTwoDigits(x):
	return 42"
347,"def hasTwoDigits(x):
	return True if (x < 100) else False"
348,"def hasTwoDigits(x):
	return True if (x < 100 and x > 9) else False"
349,"def helloWorld:
    print('Hello World!')"
350,"def hasTwoDigits(x):
	return x//(10**2) == 0"
351,"def hasTwoDigits(x):
	return abs(x)//(10**2) == 0"
352,"def hasTwoDigits(x):
	return abs(x)//(10**2) == 0 or x > 10"
353,"def hasTwoDigits(x):
	return abs(x)//(10**2) == 0 or x < 10"
354,"def hasTwoDigits(x):
    if x < 10:
        return False
	return abs(x)//(10**2) == 0"
355,"def hasTwoDigits(x):
    if abs(x) < 10:
        return False
	else:
	    return abs(x)//(10**2) == 0"
356,"def hasTwoDigits(x):
    return x < 100 and x > 9"
357,"def canDrinkAlcohol(age, isDriving):
	return age > 20 and isDriving == True"
358,"def canDrinkAlcohol(age, isDriving):
	return age > 20 and isDriving == False"
359,"def isEvenPositiveInt(x):
	if x % 2 == 0 and type(x) == int and x > 0:
	    return True
	else:
	    return False"
360,"def isEvenPositiveInt(x):
	if type(x) == int and x % 2 == 0 and x > 0:
	    return True
	else:
	    return False"
361,"def carefulSquareRoot(x):
    if x < 0:
        return 'Error'
    else:
        return (x)**.5"
362,"def castString(s, asNumber):
    if asNumber:
        return s, asNumber
    else:
        return s"
363,"def castString(s, asNumber):
    if asNumber:
        return int(s) 
    else:
        return s"
364,"def stockChange(percentChange):
    if percentChange > 0:
        return 'Up'
    elif percentChange < 0:
        return 'Down'
    else:
        return 'No Change'"
365,"def oneToN(n):
    value = ''
    for num in range(1,n+1):
        value += 'num'
    return value\"
366,"def oneToN(n):
    value = ''
    for num in range(1,n+1):
        value += str(num)
    return value\"
367,"def isPrime(n):
    prime = True
    for number in range(2,n+1):
        if n % number == 0:
            prime = True
        else:
            return False
    return prime"
368,"def isPrime(n):
    prime = True
    for number in range(2,n+1):
        if n % number != 0:
            prime = True
        else:
            return False
    return prime"
369,"def helloWorld():
    return 'Hello World!'
helloWorld()"
370,"def riseToPower(x,y):
    return x**y
"
371,"def riseToPower(x,y):
    return x**y
    
print(riseToPower(2,3))"
372,"def raiseToPower(x,y):
    return x**y
    
"
373,"import math
def covertToDegrees(x):
    return math.degrees(x)"
374,"import math
def covnertToDegrees(x):
    return math.degrees(x)"
375,"def findRoot(a,b,c):
    x1 = (-b+(b**2-4*a*c)**0.5)/(2*a)
    x2 = (-b-(b**2-4*a*c)**0.5)/(2*a)
    return x1,x2"
376,"def findRoot(a,b,c):
    x1 = float((-b+(b**2-4*a*c)**0.5)/(2*a))
    x2 = float((-b-(b**2-4*a*c)**0.5)/(2*a))
    return x1,x2"
377,"def findRoot(a,b,c):
    x1 = float((-b+(b**2-4*a*c)**0.5)/(2*a))

    return x1"
378,"import math
def howManyEggCartons(eggs):
	return math.ceil(eggs/12)"
379,"def kthDigit(x, k):
	return k//(10**k)"
380,"def kthDigit(x, k):
	return int(x%(10**k))"
381,"def kthDigit(x, k):
	return int((x%(10**k))/10)"
382,"def kthDigit(x, k):
	return int((x%(10**(1+k))/1)"
383,"def kthDigit(x, k):
	return int(x%(10**(1+k))%1)\"
384,"def kthDigit(x, k):
	return int(x/(10**(1+k))%1)\"
385,"def kthDigit(x, k):
	return x%(10**k)//10"
386,"def kthDigit(x, k):
	return int(x%(10**k)/10)"
387,"def kthDigit(x, k):
	return int(x%(10**k)*10)"
388,"def kthDigit(x, k):
	return x%(10**k)//(10**(k-1))"
389,"def nearestBusStop(street):
    if street//12 = 0: return street
    else:
        return 12*round(street/12)\"
390,"def nearestBusStop(street):
    if street//12 == 0: return street
    else:
        return 12*round(street/12)\"
391,"def nearestBusStop(street):
    if street//8 == 0: return street
    else:
        return 8*round(street/12)\"
392,"def nearestBusStop(street):
    if street//8 == 0: return street
    else:
        return 8*round(street/8)\"
393,"def nearestBusStop(street):
    if street%8 == 0: return street
    else:
        if street%8 >4: return 8*round(street/8)
        else: return int(street/8)
\"
394,"def nearestBusStop(street):
    if street%8 == 0: return street
    else:
        if street%8 >4: return 8*round(street/8)
        else: return 8*int(street/8)
\"
395,"def overNineThousand(powerLevel):
	return powerLevel>9000"
396,"def hasTwoDigits(x):
	return x>9 and x<100"
397,"def canDrinkAlcohol(age, isDriving):
	return age>=21 and not isDriving"
398,"def isEvenPositiveInt(x):
    
	return int(x) == and x >0 and x//2 ==0"
399,"def isEvenPositiveInt(x):
    
	return int(x) == x and x >0 and x//2 ==0"
400,"def isEvenPositiveInt(x):
    
	return int(x) == x and x >0 and x%2 ==0"
401,"def isEvenPositiveInt(x):
    if type(x)==int:
        return x >0 and x%2 ==0
    else: return False"
402,"def createNumberBlock(n):
    string1 = ''
    for row in range(1,n+1):
        for col in range(row,row+3):
            string1 += str(col)
    return string1"
403,"def createNumberBlock(n):
    string1 = ''
    for row in range(1,n+1):
        for col in range(row,row+3):
            string1 += str(col)
        print()
    return string1"
404,"def carefulSquareRoot(x):
    if x<0: return 'Error'
    else: 
       return x**0.5"
405,"def createNumberBlock(n):
    string1 = ''
    for row in range(1,n+1):
        for col in range(row,row+3):
            string1 += str(col)
        print(end = ' ')
    return string1"
406,"def castString(s, asNumber):
    if asNumber: return int(s)
    else: return s
"
407,"def backwardsCombine(s1, s2):
	return s2+s1"
408,"def firstAndLast(s):
	return s[1]+s[len(s)-1]"
409,"def firstAndLast(s):
	return s[0]+s[len(s)-1]"
410,"def stockChange(percentChange):
    if percentage>0: return 'Up'
    elif percentage <0: return 'Down'
    else: return 'No Change'\"
411,"def stockChange(percentChange):
    if percentChange>0: return 'Up'
    elif percentChange <0: return 'Down'
    else: return 'No Change'\"
412,"def oneToN(n):
    i = 1
    while i in range(n+1):
        print (i, end = '')
        i++\"
413,"def oneToN(n):
    i = 1
    while i in range(n+1):
        print (i, end = '')
        i+=1\"
414,"import string

def isPunctuation(s):
	return s.punctuation"
415,"import string

def isPunctuation(s):
	return s = s.punctuation"
416,"import string

def isPunctuation(s):
	return s == s.punctuation"
417,"def doubleX(x):
    return (x * 2)"
418,"def raiseToPower(x, y):
    return (x ** y)"
419,"def findRoot(a, b, c):
    discriminant = (b ** 2 - 4 * a * c)
    if discriminant < 0:
        return 0
    return ((-b) + (discriminant) ** 0.5) / (2 * a)"
420,"import math

def howManyEggCartons(eggs):
	cartons = eggs / 12
	return math.ceil(cartons)"
421,"def kthDigit(x, k):
	return (n // (10 ** k)) % 10"
422,"def kthDigit(x, k):
	return (x // (10 ** k)) % 10"
423,"def kthDigit(x, k):
    k = k - 1
	return (x // (10 ** k)) % 10"
424,"def kthDigit(x, k):
    x = abs(x)
	return (x // (10 ** k)) % 10"
425,"def kthDigit(x, k):
    return ((abs(x) // (10 ** k)) % 10)"
426,"def kthDigit(x, k):
    return ((abs(x) / (10 ** (k - 1))) % 10)"
427,"def kthDigit(x, k):
    return ((x / (10 ** (k - 1))) / 10)"
428,"def kthDigit(x, k):
    return ((x / (10 ** (k - 1))) % 10)"
429,"def kthDigit(x, k):
    return int((x / (10 ** (k - 1))) % 10)"
430,"def nearestBusStop(street):
	if (street % 8) <= 4:
	    return (street % 10 - 1) * 8
	else:
	    return (street % 10 + 1) * 8"
431,"def nearestBusStop(street):
	if (street % 8) <= 4:
	    return (street // 10 - 1) * 8
	else:
	    return (street // 10 + 1) * 8"
432,"def nearestBusStop(street):
	if (street % 8) <= 4:
	    return (street // 10) * 8
	else:
	    return (street // 10 + 1) * 8"
433,"def nearestBusStop(street):
	if 0 < (street % 8) <= 4:
	    return (street // 10) * 8
	else:
	    return (street // 10 + 1) * 8"
434,"def nearestBusStop(street):
	if 0 <= (street % 8) <= 4:
	    return (street // 10) * 8
	else:
	    return (street // 10 + 1) * 8"
435,"def nearestBusStop(street):
	if (0 <= street <= 4):
	    return 0
	elif 0 < (street % 8) <= 4:
	    return (street // 10) * 8
	else:
	    return (street // 10 + 1) * 8"
436,"def nearestBusStop(street):
	if (street % 8 == 4):
	    return (round((street - 1) / 8) * 8
	else:
	    return 8 * round(street / 8)"
437,"def nearestBusStop(street):
	if (street % 8 == 4):
	    return (round((street - 1) / 8) * 8
	else (street % 8 != 4):
	    return 8 * round(street / 8)"
438,"def nearestBusStop(street):
	if (street % 8 == 4):
	    return (round((street - 1) / 8) * 8
	elif:
	    return 8 * round(street / 8)"
439,"def nearestBusStop(street):
	if (street % 8 == 4):
	    return (round((street - 1) / 8) * 8
	return 8 * round(street / 8)"
440,"def nearestBusStop(street):
	if (street % 8 == 4):
	    return (round((street - 1) / 8) * 8
	return (8 * round(street / 8))"
441,"def nearestBusStop(street):
	if (street % 8 == 4):
	    return (round((street - 1) / 8) * 8
	else:
	    return (8 * round(street / 8))"
442,"def nearestBusStop(street):
	if (street % 8 = 4):
	    return (round((street - 1) / 8) * 8
	else:
	    return (8 * round(street / 8))"
443,"def nearestBusStop(street):
	if (street % 8 == 4):
	    return ((round((street - 1) / 8) * 8)
	else:
	    return (8 * round(street / 8))"
444,"def nearestBusStop(street):
	if (street % 8 == 4):
	    return (round((street - 1) / 8) * 8)
	else:
	    return (8 * round(street / 8))"
445,"def hasTwoDigits(x):
	if (0 < x // 100 % 10 < 10):
	    return True
	else: return"
446,"def hasTwoDigits(x):
	if (0 < x // 100 % 10 < 10):
	    return True
	else: return None"
447,"def hasTwoDigits(x):
	if (0 < x // 10 % 10 < 10):
	    return True
	else: return None"
448,"def hasTwoDigits(x):
	if (0 < x // 10 % 10 < 10):
	    return True
	else: return False"
449,"def hasTwoDigits(x):
	if (0 < x // 10 % 10 < 10):
	    return True
	else: 
	    return False"
450,"def hasTwoDigits(x):
	if (0 < x // 10 < 10):
	    return True
	else: 
	    return False"
451,"def hasTwoDigits(x):
	return (0 < x // 10 < 10)"
452,"def canDrinkAlcohol(age, isDriving):
	if (age < 21 or isDriving):
	    return False
	else: return True"
453,"def isEvenPositiveInt(x):
	if ( x != int() and x >= 0 and x % 2 == 0):
	    return True
	else: return False"
454,"def helloWorld():
    print('Hello World!')

"
455,"def isEvenPositiveInt(x):
	if ( type(x) == type(int) and x >= 0 and x % 2 == 0):
	    return True
	else: return False"
456,"def isEvenPositiveInt(x):
	if ( type(x) == int and x >= 0 and x % 2 == 0):
	    return True
	else: return False"
457,"def isEvenPositiveInt(x):
	if ( type(x) == int and x > 0 and x % 2 == 0):
	    return True
	else: return False"
458,"def helloWorld():
    print('Hello World!')


helloWorld()
"
459,"def helloWorld():
    return 'Hello World!'

"
460,"import math

def findRoot(a,b,c):
    return ((-b)+ math.sqrt((b**2) - 4*a*c))/(2*a)"
461,"def carefulSquareRoot(x):
    if (x < 0):
        return 'Error'
    return ((x) ** 0.5)"
462,"def castString(s, asNumber):
    if asNumber:
        return int(s)
    else: return s"
463,"def stockChange(percentChange):
    if percentageChange == 0:
        return 'No Change'
    elif percentageChange > 0:
        return 'Up'
    else: return 'Down'"
464,"def stockChange(percentChange):
    if percentChange == 0:
        return 'No Change'
    elif percentChange > 0:
        return 'Up'
    else: return 'Down'"
465,"def oneToN(n):
    for i in range(1, n):
        return i
        i += 1"
466,"def oneToN(n):
    i = 1
    while (i < n):
        print(i, end=='')
        i += 1\"
467,"def oneToN(n):
    i = 1
    while (i < n):
        print(i, end='')
        i += 1\"
468,"def oneToN(n):
    i = 1
    while (i < n):
        print(i, end='')
        i += 1
    print()\"
469,"def oneToN(n):
    i = 1
    while (i <= n):
        print(i, end='')
        i += 1
    print()\"
470,"def oneToN(n):
    i = 1
    while (i <= n):
        print(i, end='')
        i += 1
        print()\"
471,"def oneToN(n):
    i = 1
    while (i <= n):
        print(i, end='')
        i += 1\"
472,"def oneToN(n):
    i = 1
    while (i <= n):
        print(i, end='')
        i += 1
    return print()\"
473,"def oneToN(n):
    i = 1
    while (i <= n):
        print(i)
        i += 1
    return print()\"
474,"def oneToN(n):
    i = 1
    while (i <= n):
        print(i, end=' ')
        i += 1
    return print()\"
